state_fips,county_fips,year,population,name
27,035,2000,55099,"Crow Wing County, Minnesota"
27,037,2000,355904,"Dakota County, Minnesota"
27,039,2000,17731,"Dodge County, Minnesota"
27,041,2000,32821,"Douglas County, Minnesota"
27,043,2000,16181,"Faribault County, Minnesota"
27,045,2000,21122,"Fillmore County, Minnesota"
27,047,2000,32584,"Freeborn County, Minnesota"
27,049,2000,44127,"Goodhue County, Minnesota"
27,051,2000,6289,"Grant County, Minnesota"
27,053,2000,1116200,"Hennepin County, Minnesota"
27,055,2000,19718,"Houston County, Minnesota"
27,057,2000,18376,"Hubbard County, Minnesota"
27,059,2000,31287,"Isanti County, Minnesota"
27,061,2000,43992,"Itasca County, Minnesota"
27,063,2000,11268,"Jackson County, Minnesota"
27,065,2000,14996,"Kanabec County, Minnesota"
27,067,2000,41203,"Kandiyohi County, Minnesota"
27,069,2000,5285,"Kittson County, Minnesota"
27,071,2000,14355,"Koochiching County, Minnesota"
27,073,2000,8067,"Lac qui Parle County, Minnesota"
27,075,2000,11058,"Lake County, Minnesota"
27,077,2000,4522,"Lake of the Woods County, Minnesota"
27,079,2000,25426,"Le Sueur County, Minnesota"
27,081,2000,6429,"Lincoln County, Minnesota"
27,083,2000,25425,"Lyon County, Minnesota"
27,085,2000,34898,"McLeod County, Minnesota"
27,087,2000,5190,"Mahnomen County, Minnesota"
27,089,2000,10155,"Marshall County, Minnesota"
27,091,2000,21802,"Martin County, Minnesota"
27,093,2000,22644,"Meeker County, Minnesota"
27,095,2000,22330,"Mille Lacs County, Minnesota"
27,097,2000,31712,"Morrison County, Minnesota"
27,099,2000,38603,"Mower County, Minnesota"
27,101,2000,9165,"Murray County, Minnesota"
27,103,2000,29771,"Nicollet County, Minnesota"
27,105,2000,20832,"Nobles County, Minnesota"
27,107,2000,7442,"Norman County, Minnesota"
27,109,2000,124277,"Olmsted County, Minnesota"
27,111,2000,57159,"Otter Tail County, Minnesota"
27,113,2000,13584,"Pennington County, Minnesota"
27,115,2000,26530,"Pine County, Minnesota"
27,117,2000,9895,"Pipestone County, Minnesota"
27,119,2000,31369,"Polk County, Minnesota"
27,121,2000,11236,"Pope County, Minnesota"
27,123,2000,511035,"Ramsey County, Minnesota"
27,125,2000,4299,"Red Lake County, Minnesota"
27,127,2000,16815,"Redwood County, Minnesota"
27,129,2000,17154,"Renville County, Minnesota"
27,131,2000,56665,"Rice County, Minnesota"
27,133,2000,9721,"Rock County, Minnesota"
27,135,2000,16338,"Roseau County, Minnesota"
27,137,2000,200528,"St. Louis County, Minnesota"
27,139,2000,89498,"Scott County, Minnesota"
27,141,2000,64417,"Sherburne County, Minnesota"
27,143,2000,15356,"Sibley County, Minnesota"
27,145,2000,133166,"Stearns County, Minnesota"
27,147,2000,33680,"Steele County, Minnesota"
27,149,2000,10053,"Stevens County, Minnesota"
27,151,2000,11956,"Swift County, Minnesota"
27,153,2000,24426,"Todd County, Minnesota"
27,155,2000,4134,"Traverse County, Minnesota"
27,157,2000,21610,"Wabasha County, Minnesota"
27,159,2000,13713,"Wadena County, Minnesota"
27,161,2000,19526,"Waseca County, Minnesota"
27,163,2000,201130,"Washington County, Minnesota"
27,165,2000,11876,"Watonwan County, Minnesota"
27,167,2000,7138,"Wilkin County, Minnesota"
27,169,2000,49985,"Winona County, Minnesota"
27,171,2000,89986,"Wright County, Minnesota"
27,173,2000,11080,"Yellow Medicine County, Minnesota"
27,127,2011,16084,"Redwood County, Minnesota"
27,127,2012,15877,"Redwood County, Minnesota"
27,127,2013,15723,"Redwood County, Minnesota"
27,127,2014,15542,"Redwood County, Minnesota"
27,127,2015,15484,"Redwood County, Minnesota"
27,127,2016,15263,"Redwood County, Minnesota"
27,129,2010,15683,"Renville County, Minnesota"
27,129,2011,15457,"Renville County, Minnesota"
27,129,2012,15348,"Renville County, Minnesota"
27,129,2013,15121,"Renville County, Minnesota"
27,129,2014,14983,"Renville County, Minnesota"
27,129,2015,14861,"Renville County, Minnesota"
27,129,2016,14660,"Renville County, Minnesota"
27,131,2010,64241,"Rice County, Minnesota"
27,131,2011,64907,"Rice County, Minnesota"
27,131,2012,64885,"Rice County, Minnesota"
27,131,2013,64757,"Rice County, Minnesota"
27,131,2014,65040,"Rice County, Minnesota"
27,131,2015,65278,"Rice County, Minnesota"
27,131,2016,65622,"Rice County, Minnesota"
27,133,2010,9664,"Rock County, Minnesota"
27,133,2011,9635,"Rock County, Minnesota"
27,133,2012,9559,"Rock County, Minnesota"
27,133,2013,9522,"Rock County, Minnesota"
27,133,2014,9519,"Rock County, Minnesota"
27,133,2015,9608,"Rock County, Minnesota"
27,133,2016,9564,"Rock County, Minnesota"
27,135,2010,15571,"Roseau County, Minnesota"
27,135,2011,15523,"Roseau County, Minnesota"
27,135,2012,15503,"Roseau County, Minnesota"
27,135,2013,15523,"Roseau County, Minnesota"
27,135,2014,15712,"Roseau County, Minnesota"
27,135,2015,15679,"Roseau County, Minnesota"
27,135,2016,15626,"Roseau County, Minnesota"
27,137,2010,200161,"St. Louis County, Minnesota"
27,137,2011,200323,"St. Louis County, Minnesota"
27,137,2012,200351,"St. Louis County, Minnesota"
27,137,2013,200526,"St. Louis County, Minnesota"
27,137,2014,200685,"St. Louis County, Minnesota"
27,137,2015,200222,"St. Louis County, Minnesota"
27,137,2016,199980,"St. Louis County, Minnesota"
27,139,2010,130518,"Scott County, Minnesota"
27,139,2011,132636,"Scott County, Minnesota"
27,139,2012,135233,"Scott County, Minnesota"
27,139,2013,137481,"Scott County, Minnesota"
27,139,2014,139443,"Scott County, Minnesota"
27,139,2015,141613,"Scott County, Minnesota"
27,139,2016,143680,"Scott County, Minnesota"
27,141,2010,88798,"Sherburne County, Minnesota"
27,141,2011,89266,"Sherburne County, Minnesota"
27,141,2012,89518,"Sherburne County, Minnesota"
27,141,2013,90184,"Sherburne County, Minnesota"
27,141,2014,91088,"Sherburne County, Minnesota"
27,141,2015,91623,"Sherburne County, Minnesota"
27,141,2016,93528,"Sherburne County, Minnesota"
27,143,2010,15232,"Sibley County, Minnesota"
27,143,2011,15184,"Sibley County, Minnesota"
27,143,2012,15114,"Sibley County, Minnesota"
27,143,2013,15057,"Sibley County, Minnesota"
27,143,2014,14912,"Sibley County, Minnesota"
27,143,2015,14877,"Sibley County, Minnesota"
27,143,2016,14827,"Sibley County, Minnesota"
27,145,2010,150749,"Stearns County, Minnesota"
27,145,2011,151310,"Stearns County, Minnesota"
27,145,2012,151812,"Stearns County, Minnesota"
27,145,2013,152397,"Stearns County, Minnesota"
27,145,2014,153485,"Stearns County, Minnesota"
27,145,2015,154957,"Stearns County, Minnesota"
27,145,2016,155652,"Stearns County, Minnesota"
27,147,2010,36504,"Steele County, Minnesota"
27,147,2011,36562,"Steele County, Minnesota"
27,147,2012,36295,"Steele County, Minnesota"
27,147,2013,36375,"Steele County, Minnesota"
27,147,2014,36547,"Steele County, Minnesota"
27,147,2015,36683,"Steele County, Minnesota"
27,147,2016,36805,"Steele County, Minnesota"
27,149,2010,9715,"Stevens County, Minnesota"
27,149,2011,9726,"Stevens County, Minnesota"
27,149,2012,9738,"Stevens County, Minnesota"
27,149,2013,9755,"Stevens County, Minnesota"
27,149,2014,9831,"Stevens County, Minnesota"
27,149,2015,9791,"Stevens County, Minnesota"
27,149,2016,9693,"Stevens County, Minnesota"
27,151,2010,9753,"Swift County, Minnesota"
27,151,2011,9686,"Swift County, Minnesota"
27,151,2012,9618,"Swift County, Minnesota"
27,151,2013,9549,"Swift County, Minnesota"
27,151,2014,9474,"Swift County, Minnesota"
27,151,2015,9354,"Swift County, Minnesota"
27,151,2016,9419,"Swift County, Minnesota"
27,153,2010,24876,"Todd County, Minnesota"
27,153,2011,24833,"Todd County, Minnesota"
27,153,2012,24547,"Todd County, Minnesota"
27,153,2013,24427,"Todd County, Minnesota"
27,153,2014,24246,"Todd County, Minnesota"
27,153,2015,24220,"Todd County, Minnesota"
27,153,2016,24233,"Todd County, Minnesota"
27,155,2010,3541,"Traverse County, Minnesota"
27,155,2011,3514,"Traverse County, Minnesota"
27,155,2012,3426,"Traverse County, Minnesota"
27,155,2013,3413,"Traverse County, Minnesota"
27,155,2014,3390,"Traverse County, Minnesota"
27,155,2015,3398,"Traverse County, Minnesota"
27,155,2016,3356,"Traverse County, Minnesota"
27,157,2010,21663,"Wabasha County, Minnesota"
27,157,2011,21528,"Wabasha County, Minnesota"
27,157,2012,21396,"Wabasha County, Minnesota"
27,157,2013,21414,"Wabasha County, Minnesota"
27,157,2014,21309,"Wabasha County, Minnesota"
27,157,2015,21243,"Wabasha County, Minnesota"
27,157,2016,21273,"Wabasha County, Minnesota"
27,159,2010,13842,"Wadena County, Minnesota"
27,159,2011,13709,"Wadena County, Minnesota"
27,159,2012,13690,"Wadena County, Minnesota"
27,159,2013,13758,"Wadena County, Minnesota"
27,159,2014,13729,"Wadena County, Minnesota"
27,159,2015,13838,"Wadena County, Minnesota"
27,159,2016,13761,"Wadena County, Minnesota"
27,161,2010,19138,"Waseca County, Minnesota"
27,161,2011,19175,"Waseca County, Minnesota"
27,161,2012,19199,"Waseca County, Minnesota"
27,161,2013,19081,"Waseca County, Minnesota"
27,161,2014,18977,"Waseca County, Minnesota"
27,161,2015,19001,"Waseca County, Minnesota"
27,161,2016,18911,"Waseca County, Minnesota"
27,163,2010,238992,"Washington County, Minnesota"
27,163,2011,241559,"Washington County, Minnesota"
27,163,2012,244011,"Washington County, Minnesota"
27,163,2013,246470,"Washington County, Minnesota"
27,163,2014,249026,"Washington County, Minnesota"
27,163,2015,251103,"Washington County, Minnesota"
27,163,2016,253117,"Washington County, Minnesota"
27,165,2010,11197,"Watonwan County, Minnesota"
27,165,2011,11175,"Watonwan County, Minnesota"
27,165,2012,11121,"Watonwan County, Minnesota"
27,165,2013,11049,"Watonwan County, Minnesota"
27,165,2014,10951,"Watonwan County, Minnesota"
27,165,2015,10950,"Watonwan County, Minnesota"
27,165,2016,10908,"Watonwan County, Minnesota"
27,167,2010,6577,"Wilkin County, Minnesota"
27,167,2011,6583,"Wilkin County, Minnesota"
27,167,2012,6616,"Wilkin County, Minnesota"
27,167,2013,6539,"Wilkin County, Minnesota"
27,167,2014,6490,"Wilkin County, Minnesota"
27,167,2015,6392,"Wilkin County, Minnesota"
27,167,2016,6358,"Wilkin County, Minnesota"
27,169,2010,51419,"Winona County, Minnesota"
27,169,2011,51363,"Winona County, Minnesota"
27,169,2012,51368,"Winona County, Minnesota"
27,169,2013,51346,"Winona County, Minnesota"
27,169,2014,51125,"Winona County, Minnesota"
27,169,2015,50939,"Winona County, Minnesota"
27,169,2016,50948,"Winona County, Minnesota"
27,171,2010,125132,"Wright County, Minnesota"
27,171,2011,126352,"Wright County, Minnesota"
27,171,2012,127377,"Wright County, Minnesota"
27,171,2013,128396,"Wright County, Minnesota"
27,171,2014,130030,"Wright County, Minnesota"
27,171,2015,131255,"Wright County, Minnesota"
27,171,2016,132550,"Wright County, Minnesota"
27,173,2010,10426,"Yellow Medicine County, Minnesota"
27,173,2011,10294,"Yellow Medicine County, Minnesota"
27,173,2012,10180,"Yellow Medicine County, Minnesota"
27,173,2013,10129,"Yellow Medicine County, Minnesota"
27,173,2014,10045,"Yellow Medicine County, Minnesota"
27,173,2015,9899,"Yellow Medicine County, Minnesota"
27,173,2016,9935,"Yellow Medicine County, Minnesota"
27,001,2010,16218,"Aitkin County, Minnesota"
27,001,2011,16097,"Aitkin County, Minnesota"
27,001,2012,15930,"Aitkin County, Minnesota"
27,001,2013,15739,"Aitkin County, Minnesota"
27,001,2014,15689,"Aitkin County, Minnesota"
27,001,2015,15669,"Aitkin County, Minnesota"
27,001,2016,15583,"Aitkin County, Minnesota"
27,003,2010,331470,"Anoka County, Minnesota"
27,003,2011,332838,"Anoka County, Minnesota"
27,003,2012,335978,"Anoka County, Minnesota"
27,003,2013,338907,"Anoka County, Minnesota"
27,003,2014,341581,"Anoka County, Minnesota"
27,003,2015,343822,"Anoka County, Minnesota"
27,003,2016,345957,"Anoka County, Minnesota"
27,005,2010,32537,"Becker County, Minnesota"
27,005,2011,32815,"Becker County, Minnesota"
27,005,2012,33042,"Becker County, Minnesota"
27,005,2013,33266,"Becker County, Minnesota"
27,005,2014,33327,"Becker County, Minnesota"
27,005,2015,33492,"Becker County, Minnesota"
27,005,2016,33734,"Becker County, Minnesota"
27,007,2010,44581,"Beltrami County, Minnesota"
27,007,2011,45111,"Beltrami County, Minnesota"
27,007,2012,45226,"Beltrami County, Minnesota"
27,007,2013,45545,"Beltrami County, Minnesota"
27,007,2014,45667,"Beltrami County, Minnesota"
27,007,2015,45674,"Beltrami County, Minnesota"
27,007,2016,46106,"Beltrami County, Minnesota"
27,009,2010,38469,"Benton County, Minnesota"
27,009,2011,38844,"Benton County, Minnesota"
27,009,2012,38883,"Benton County, Minnesota"
27,009,2013,39248,"Benton County, Minnesota"
27,009,2014,39440,"Benton County, Minnesota"
27,009,2015,39723,"Benton County, Minnesota"
27,009,2016,39992,"Benton County, Minnesota"
27,011,2010,5260,"Big Stone County, Minnesota"
27,011,2011,5226,"Big Stone County, Minnesota"
27,011,2012,5168,"Big Stone County, Minnesota"
27,011,2013,5111,"Big Stone County, Minnesota"
27,011,2014,5121,"Big Stone County, Minnesota"
27,011,2015,5038,"Big Stone County, Minnesota"
27,011,2016,5050,"Big Stone County, Minnesota"
27,013,2010,64097,"Blue Earth County, Minnesota"
27,013,2011,64355,"Blue Earth County, Minnesota"
27,013,2012,65049,"Blue Earth County, Minnesota"
27,013,2013,64894,"Blue Earth County, Minnesota"
27,013,2014,65460,"Blue Earth County, Minnesota"
27,013,2015,65777,"Blue Earth County, Minnesota"
27,013,2016,66441,"Blue Earth County, Minnesota"
27,015,2010,25856,"Brown County, Minnesota"
27,015,2011,25665,"Brown County, Minnesota"
27,015,2012,25412,"Brown County, Minnesota"
27,015,2013,25279,"Brown County, Minnesota"
27,015,2014,25295,"Brown County, Minnesota"
27,015,2015,25317,"Brown County, Minnesota"
27,015,2016,25331,"Brown County, Minnesota"
27,017,2010,35416,"Carlton County, Minnesota"
27,017,2011,35477,"Carlton County, Minnesota"
27,017,2012,35317,"Carlton County, Minnesota"
27,017,2013,35364,"Carlton County, Minnesota"
27,017,2014,35457,"Carlton County, Minnesota"
27,017,2015,35536,"Carlton County, Minnesota"
27,017,2016,35738,"Carlton County, Minnesota"
27,019,2010,91401,"Carver County, Minnesota"
27,019,2011,92835,"Carver County, Minnesota"
27,019,2012,93896,"Carver County, Minnesota"
27,019,2013,95624,"Carver County, Minnesota"
27,019,2014,97323,"Carver County, Minnesota"
27,019,2015,98610,"Carver County, Minnesota"
27,019,2016,100262,"Carver County, Minnesota"
27,021,2010,28650,"Cass County, Minnesota"
27,021,2011,28397,"Cass County, Minnesota"
27,021,2012,28425,"Cass County, Minnesota"
27,021,2013,28525,"Cass County, Minnesota"
27,021,2014,28554,"Cass County, Minnesota"
27,021,2015,28668,"Cass County, Minnesota"
27,021,2016,28993,"Cass County, Minnesota"
27,023,2010,12449,"Chippewa County, Minnesota"
27,023,2011,12337,"Chippewa County, Minnesota"
27,023,2012,12155,"Chippewa County, Minnesota"
27,023,2013,12108,"Chippewa County, Minnesota"
27,023,2014,12099,"Chippewa County, Minnesota"
27,023,2015,12134,"Chippewa County, Minnesota"
27,023,2016,12133,"Chippewa County, Minnesota"
27,025,2010,53914,"Chisago County, Minnesota"
27,025,2011,53753,"Chisago County, Minnesota"
27,025,2012,53490,"Chisago County, Minnesota"
27,025,2013,53733,"Chisago County, Minnesota"
27,025,2014,53924,"Chisago County, Minnesota"
27,025,2015,54308,"Chisago County, Minnesota"
27,025,2016,54748,"Chisago County, Minnesota"
27,027,2010,59148,"Clay County, Minnesota"
27,027,2011,59950,"Clay County, Minnesota"
27,027,2012,60210,"Clay County, Minnesota"
27,027,2013,60588,"Clay County, Minnesota"
27,027,2014,61219,"Clay County, Minnesota"
27,027,2015,62118,"Clay County, Minnesota"
27,027,2016,62875,"Clay County, Minnesota"
27,029,2010,8702,"Clearwater County, Minnesota"
27,029,2011,8701,"Clearwater County, Minnesota"
27,029,2012,8670,"Clearwater County, Minnesota"
27,029,2013,8776,"Clearwater County, Minnesota"
27,029,2014,8772,"Clearwater County, Minnesota"
27,029,2015,8775,"Clearwater County, Minnesota"
27,029,2016,8827,"Clearwater County, Minnesota"
27,031,2010,5163,"Cook County, Minnesota"
27,031,2011,5206,"Cook County, Minnesota"
27,031,2012,5183,"Cook County, Minnesota"
27,031,2013,5176,"Cook County, Minnesota"
27,031,2014,5220,"Cook County, Minnesota"
27,031,2015,5208,"Cook County, Minnesota"
27,031,2016,5286,"Cook County, Minnesota"
27,033,2010,11699,"Cottonwood County, Minnesota"
27,033,2011,11745,"Cottonwood County, Minnesota"
27,033,2012,11636,"Cottonwood County, Minnesota"
27,033,2013,11618,"Cottonwood County, Minnesota"
27,033,2014,11556,"Cottonwood County, Minnesota"
27,033,2015,11504,"Cottonwood County, Minnesota"
27,033,2016,11470,"Cottonwood County, Minnesota"
27,035,2010,62626,"Crow Wing County, Minnesota"
27,035,2011,62661,"Crow Wing County, Minnesota"
27,035,2012,62866,"Crow Wing County, Minnesota"
27,035,2013,63099,"Crow Wing County, Minnesota"
27,035,2014,63251,"Crow Wing County, Minnesota"
27,035,2015,63451,"Crow Wing County, Minnesota"
27,035,2016,63940,"Crow Wing County, Minnesota"
27,037,2010,399237,"Dakota County, Minnesota"
27,037,2011,401969,"Dakota County, Minnesota"
27,037,2012,404893,"Dakota County, Minnesota"
27,037,2013,408351,"Dakota County, Minnesota"
27,037,2014,411979,"Dakota County, Minnesota"
27,037,2015,414299,"Dakota County, Minnesota"
27,037,2016,417486,"Dakota County, Minnesota"
27,039,2010,20157,"Dodge County, Minnesota"
27,039,2011,20192,"Dodge County, Minnesota"
27,039,2012,20248,"Dodge County, Minnesota"
27,039,2013,20314,"Dodge County, Minnesota"
27,039,2014,20350,"Dodge County, Minnesota"
27,039,2015,20381,"Dodge County, Minnesota"
27,039,2016,20506,"Dodge County, Minnesota"
27,041,2010,35997,"Douglas County, Minnesota"
27,041,2011,36275,"Douglas County, Minnesota"
27,041,2012,36446,"Douglas County, Minnesota"
27,041,2013,36545,"Douglas County, Minnesota"
27,041,2014,36804,"Douglas County, Minnesota"
27,041,2015,37057,"Douglas County, Minnesota"
27,041,2016,37456,"Douglas County, Minnesota"
27,043,2010,14487,"Faribault County, Minnesota"
27,043,2011,14526,"Faribault County, Minnesota"
27,043,2012,14250,"Faribault County, Minnesota"
27,043,2013,14171,"Faribault County, Minnesota"
27,043,2014,14182,"Faribault County, Minnesota"
27,043,2015,14057,"Faribault County, Minnesota"
27,043,2016,13935,"Faribault County, Minnesota"
27,045,2010,20831,"Fillmore County, Minnesota"
27,045,2011,20879,"Fillmore County, Minnesota"
27,045,2012,20893,"Fillmore County, Minnesota"
27,045,2013,20823,"Fillmore County, Minnesota"
